trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.5, 'e': 0.6908800000000177}",25,0,-74.68977438512348,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
369,False,"{'a': 0.5, 'e': 0.6900400000000178}",25,0,-9.892288660672065,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
370,False,"{'a': 0.5, 'e': 0.6892000000000178}",25,0,-130.43631644548793,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
371,False,"{'a': 0.5, 'e': 0.6883600000000178}",25,0,-143.931549432459,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
372,False,"{'a': 0.5, 'e': 0.6875200000000179}",20,2,-22.502558997167377,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.6866800000000179}",30,0,-64.38161575658953,"{0: 21, 1: 4, 2: 3, 3: 2, 4: 0}",0
374,False,"{'a': 0.5, 'e': 0.685840000000018}",20,13,7.284840804287781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.685000000000018}",30,0,-51.846756627281884,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
376,False,"{'a': 0.5, 'e': 0.6841600000000181}",25,0,-54.29118678405728,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
377,False,"{'a': 0.5, 'e': 0.6833200000000181}",25,0,-47.83121439405601,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
378,False,"{'a': 0.5, 'e': 0.6824800000000182}",20,0,-5.9206531535860645,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.6816400000000182}",25,0,-101.05204987408601,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.6808000000000183}",20,0,-129.47620121254982,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
381,False,"{'a': 0.5, 'e': 0.6799600000000183}",30,0,-221.26050506281544,"{0: 13, 1: 8, 2: 4, 3: 2, 4: 3}",0
382,False,"{'a': 0.5, 'e': 0.6791200000000184}",20,0,-78.58849662934435,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.6782800000000184}",20,2,-120.00165800387974,"{0: 12, 1: 0, 2: 2, 3: 2, 4: 2}",1
384,False,"{'a': 0.5, 'e': 0.6774400000000185}",25,2,-106.5907299586024,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 2}",1
385,False,"{'a': 0.5, 'e': 0.6766000000000185}",25,0,-62.35896546984582,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
386,False,"{'a': 0.5, 'e': 0.6757600000000186}",25,0,-45.63797496974315,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
387,False,"{'a': 0.5, 'e': 0.6749200000000186}",35,22,-11.48095067759619,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.6740800000000187}",20,0,-73.69674565881505,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
389,False,"{'a': 0.5, 'e': 0.6732400000000187}",20,0,-34.95280961208308,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
390,False,"{'a': 0.5, 'e': 0.6724000000000188}",35,0,-19.70683204872615,"{0: 29, 1: 1, 2: 4, 3: 1, 4: 0}",0
391,False,"{'a': 0.5, 'e': 0.6715600000000188}",20,0,-61.20050508177723,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
392,False,"{'a': 0.5, 'e': 0.6707200000000189}",20,0,-85.9815958380815,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
393,False,"{'a': 0.5, 'e': 0.6698800000000189}",20,12,2.177049428302364,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.669040000000019}",25,0,-121.38522204737686,"{0: 16, 1: 2, 2: 3, 3: 3, 4: 1}",0
395,False,"{'a': 0.5, 'e': 0.668200000000019}",20,8,-35.99656910905845,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.667360000000019}",30,2,6.84967577299196,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.6665200000000191}",20,15,8.651120235419706,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.6656800000000191}",20,16,8.328612457428624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.6648400000000192}",20,0,-43.1988988072675,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
400,False,"{'a': 0.5, 'e': 0.6640000000000192}",25,8,-105.46641857479119,"{0: 10, 1: 0, 2: 4, 3: 2, 4: 1}",1
401,False,"{'a': 0.5, 'e': 0.6631600000000193}",30,0,-156.7167715171128,"{0: 20, 1: 1, 2: 4, 3: 3, 4: 2}",0
402,False,"{'a': 0.5, 'e': 0.6623200000000193}",20,6,-17.4746707207013,"{0: 8, 1: 5, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.6614800000000194}",25,5,5.2927141374310605,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.6606400000000194}",20,0,-143.1003599125911,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
405,False,"{'a': 0.5, 'e': 0.6598000000000195}",20,0,-31.25836991250295,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
406,False,"{'a': 0.5, 'e': 0.6589600000000195}",25,0,-139.12960955682453,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
407,False,"{'a': 0.5, 'e': 0.6581200000000196}",35,0,-68.42626871197712,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
408,False,"{'a': 0.5, 'e': 0.6572800000000196}",20,0,-27.645136616194577,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.6564400000000197}",20,7,-12.63612429292039,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.6556000000000197}",25,0,-142.26271400706622,"{0: 14, 1: 4, 2: 4, 3: 1, 4: 2}",0
411,False,"{'a': 0.5, 'e': 0.6547600000000198}",25,11,-57.01829432470781,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
412,False,"{'a': 0.5, 'e': 0.6539200000000198}",35,13,-42.771722862536535,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.6530800000000199}",20,0,-78.66617152123656,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
414,False,"{'a': 0.5, 'e': 0.6522400000000199}",20,0,-39.8375286087287,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
415,False,"{'a': 0.5, 'e': 0.65140000000002}",30,0,-59.455190454704464,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
416,False,"{'a': 0.5, 'e': 0.65056000000002}",20,13,-33.211256022100585,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
417,False,"{'a': 0.5, 'e': 0.6497200000000201}",30,9,-14.00796434689158,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
418,False,"{'a': 0.5, 'e': 0.6488800000000201}",20,0,7.29114635445187,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
419,False,"{'a': 0.5, 'e': 0.6480400000000202}",25,0,-57.168358554680204,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
420,False,"{'a': 0.5, 'e': 0.6472000000000202}",30,0,-120.83662640824065,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
421,False,"{'a': 0.5, 'e': 0.6463600000000203}",20,1,-28.151004241260843,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 0}",1
422,False,"{'a': 0.5, 'e': 0.6455200000000203}",30,0,-103.37970249052552,"{0: 21, 1: 3, 2: 2, 3: 3, 4: 1}",0
423,False,"{'a': 0.5, 'e': 0.6446800000000203}",20,0,-97.40368799788615,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
424,False,"{'a': 0.5, 'e': 0.6438400000000204}",25,0,-158.64128325994474,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
425,False,"{'a': 0.5, 'e': 0.6430000000000204}",25,5,-29.98921727652611,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
426,False,"{'a': 0.5, 'e': 0.6421600000000205}",25,0,-88.73501561548937,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
427,False,"{'a': 0.5, 'e': 0.6413200000000205}",20,0,-13.876182512244593,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
428,False,"{'a': 0.5, 'e': 0.6404800000000206}",20,0,-143.13809530771462,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
429,False,"{'a': 0.5, 'e': 0.6396400000000206}",20,0,-136.67801761108714,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
430,False,"{'a': 0.5, 'e': 0.6388000000000207}",25,3,-50.86459890464447,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.6379600000000207}",25,0,-143.48282630311996,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
432,False,"{'a': 0.5, 'e': 0.6371200000000208}",20,0,-49.443280051529825,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.6362800000000208}",20,4,-71.98382868705866,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 1}",1
434,False,"{'a': 0.5, 'e': 0.6354400000000209}",20,7,22.6927342778078,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.6346000000000209}",25,2,-118.78680993044075,"{0: 14, 1: 0, 2: 6, 3: 2, 4: 1}",1
436,False,"{'a': 0.5, 'e': 0.633760000000021}",25,14,-14.50480783229567,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.632920000000021}",25,0,-29.333459044025673,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
438,False,"{'a': 0.5, 'e': 0.6320800000000211}",30,0,-30.537473119168173,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.6312400000000211}",20,12,-16.67610624333274,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.6304000000000212}",25,0,-51.54117350479525,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
441,False,"{'a': 0.5, 'e': 0.6295600000000212}",25,0,-57.33326292247403,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
442,False,"{'a': 0.5, 'e': 0.6287200000000213}",20,7,-1.2391654370420275,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.6278800000000213}",30,0,-36.48557700941074,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.6270400000000214}",30,17,-23.69946419771671,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.6262000000000214}",20,0,-30.442535678282304,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.6253600000000215}",20,0,-13.125741199363038,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
447,False,"{'a': 0.5, 'e': 0.6245200000000215}",20,3,-9.959548650369166,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.6236800000000216}",35,8,-78.99566744190179,"{0: 20, 1: 0, 2: 5, 3: 1, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.6228400000000216}",25,0,-60.850681497085056,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
450,False,"{'a': 0.5, 'e': 0.6220000000000216}",20,0,-54.46558709750747,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
451,False,"{'a': 0.5, 'e': 0.6211600000000217}",20,0,-24.040127106436124,"{0: 16, 1: 2, 2: 0, 3: 2, 4: 0}",0
452,False,"{'a': 0.5, 'e': 0.6203200000000217}",25,0,-91.42687027318152,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
453,False,"{'a': 0.5, 'e': 0.6194800000000218}",25,0,-24.71219617145679,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
454,False,"{'a': 0.5, 'e': 0.6186400000000218}",30,24,13.581182520512023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.6178000000000219}",20,9,-75.9187033437194,"{0: 6, 1: 2, 2: 0, 3: 2, 4: 1}",1
456,False,"{'a': 0.5, 'e': 0.6169600000000219}",20,0,-15.58266671009424,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
457,False,"{'a': 0.5, 'e': 0.616120000000022}",30,10,-20.178550183453584,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.615280000000022}",30,13,-45.41613036559269,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
459,False,"{'a': 0.5, 'e': 0.6144400000000221}",20,6,-43.8260432208918,"{0: 8, 1: 1, 2: 5, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.6136000000000221}",30,0,-189.688780219579,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 4}",0
461,False,"{'a': 0.5, 'e': 0.6127600000000222}",25,3,-62.779326498308926,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
462,False,"{'a': 0.5, 'e': 0.6119200000000222}",20,8,-75.22861337316466,"{0: 6, 1: 1, 2: 4, 3: 0, 4: 1}",1
463,False,"{'a': 0.5, 'e': 0.6110800000000223}",30,0,-19.432995257574987,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
464,False,"{'a': 0.5, 'e': 0.6102400000000223}",25,14,6.9289696064598045,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.6094000000000224}",20,0,-94.4326209944324,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
466,False,"{'a': 0.5, 'e': 0.6085600000000224}",25,11,-16.388363700594272,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.6077200000000225}",20,9,-21.157192592801398,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
468,False,"{'a': 0.5, 'e': 0.6068800000000225}",25,0,-115.87890272192894,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
469,False,"{'a': 0.5, 'e': 0.6060400000000226}",25,0,-131.84561035680105,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
470,False,"{'a': 0.5, 'e': 0.6052000000000226}",35,0,-68.66200372885278,"{0: 28, 1: 2, 2: 3, 3: 1, 4: 1}",0
471,False,"{'a': 0.5, 'e': 0.6043600000000227}",30,13,-80.38655928377067,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
472,False,"{'a': 0.5, 'e': 0.6035200000000227}",25,7,-19.040748018381745,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.6026800000000228}",25,0,-77.53004045610408,"{0: 15, 1: 4, 2: 4, 3: 2, 4: 0}",0
474,False,"{'a': 0.5, 'e': 0.6018400000000228}",20,1,-74.69046211496247,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 1}",1
475,False,"{'a': 0.5, 'e': 0.6010000000000228}",25,0,-65.31756285633696,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
476,False,"{'a': 0.5, 'e': 0.6001600000000229}",30,18,15.098776486052003,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.599320000000023}",20,0,-47.221431840223794,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
478,False,"{'a': 0.5, 'e': 0.598480000000023}",25,1,-42.47749403838674,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.597640000000023}",20,10,1.7808232105116795,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.5968000000000231}",20,0,-148.28677322263275,"{0: 12, 1: 1, 2: 2, 3: 3, 4: 2}",0
481,False,"{'a': 0.5, 'e': 0.5959600000000231}",20,8,-18.499461430838345,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.5951200000000232}",20,15,2.2552497630415744,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.5942800000000232}",30,0,-113.65178594321584,"{0: 24, 1: 0, 2: 2, 3: 2, 4: 2}",0
484,False,"{'a': 0.5, 'e': 0.5934400000000233}",25,2,-38.80169150292583,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.5926000000000233}",25,0,-51.90520891314725,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
486,False,"{'a': 0.5, 'e': 0.5917600000000234}",20,6,-20.155524753596605,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.5909200000000234}",20,0,-39.59891993354744,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
488,False,"{'a': 0.5, 'e': 0.5900800000000235}",25,0,-103.0911856166467,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
489,False,"{'a': 0.5, 'e': 0.5892400000000235}",20,0,-18.637757348096873,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
490,False,"{'a': 0.5, 'e': 0.5884000000000236}",20,7,-59.93557113437352,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
491,False,"{'a': 0.5, 'e': 0.5875600000000236}",20,10,-54.28007764350263,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
492,False,"{'a': 0.5, 'e': 0.5867200000000237}",20,14,-2.527026234785005,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.5858800000000237}",25,11,-11.148269700689877,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.5850400000000238}",25,0,-80.82560184941224,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
495,False,"{'a': 0.5, 'e': 0.5842000000000238}",25,11,-58.04252375047971,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 1}",1
496,False,"{'a': 0.5, 'e': 0.5833600000000239}",35,0,-69.96028949077767,"{0: 29, 1: 2, 2: 2, 3: 0, 4: 2}",0
497,False,"{'a': 0.5, 'e': 0.5825200000000239}",25,8,-12.853548179349016,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.581680000000024}",30,7,-83.77504394165724,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 1}",1
499,False,"{'a': 0.5, 'e': 0.580840000000024}",20,0,-19.60805906985903,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
500,False,"{'a': 0.5, 'e': 0.580000000000024}",25,13,-5.225210312486423,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.5791600000000241}",25,9,10.116782712662227,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.5783200000000241}",20,3,4.496218881565635,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.5774800000000242}",20,1,-79.54775391475764,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 1}",1
504,False,"{'a': 0.5, 'e': 0.5766400000000242}",20,0,-93.13034973628774,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
505,False,"{'a': 0.5, 'e': 0.5758000000000243}",30,0,-60.20511347888716,"{0: 24, 1: 3, 2: 0, 3: 2, 4: 1}",0
506,False,"{'a': 0.5, 'e': 0.5749600000000243}",20,0,-12.313083603560216,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
507,False,"{'a': 0.5, 'e': 0.5741200000000244}",20,11,-31.511401868656854,"{0: 5, 1: 0, 2: 4, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.5732800000000244}",25,9,-55.02376357903636,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
509,False,"{'a': 0.5, 'e': 0.5724400000000245}",25,11,-24.089414690135058,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.5716000000000245}",25,3,-76.57273259985968,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
511,False,"{'a': 0.5, 'e': 0.5707600000000246}",30,7,-81.10427871268699,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 2}",1
512,False,"{'a': 0.5, 'e': 0.5699200000000246}",20,8,-16.661081000662698,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.5690800000000247}",25,9,7.597876602640225,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.5682400000000247}",25,0,-46.08869990898,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
515,False,"{'a': 0.5, 'e': 0.5674000000000248}",20,3,-55.9271003028927,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
516,False,"{'a': 0.5, 'e': 0.5665600000000248}",30,0,-124.24812034833066,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
517,False,"{'a': 0.5, 'e': 0.5657200000000249}",25,18,-11.086376015261731,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.5648800000000249}",30,19,-1.5634185593010947,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.564040000000025}",25,12,-31.788525121538974,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.563200000000025}",25,17,-33.83352708819743,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
521,False,"{'a': 0.5, 'e': 0.5623600000000251}",20,5,-7.310015730594061,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.5615200000000251}",20,12,-21.279521369256138,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.5606800000000252}",30,13,11.587641627302283,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.5598400000000252}",25,8,-32.76966507236438,"{0: 13, 1: 2, 2: 0, 3: 2, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.5590000000000253}",20,10,-10.756754777360705,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.5581600000000253}",20,0,-74.56589618642072,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
527,False,"{'a': 0.5, 'e': 0.5573200000000254}",20,12,-7.219111877455562,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.5564800000000254}",25,0,-95.20446587338017,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
529,False,"{'a': 0.5, 'e': 0.5556400000000254}",30,13,-39.78216326368434,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.5548000000000255}",20,3,-23.15621423101713,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.5539600000000255}",25,17,-34.13894448949804,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
532,False,"{'a': 0.5, 'e': 0.5531200000000256}",25,0,-8.473478826832629,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
533,False,"{'a': 0.5, 'e': 0.5522800000000256}",20,0,-4.076711412623252,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
534,False,"{'a': 0.5, 'e': 0.5514400000000257}",20,0,-74.02572137870348,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
535,False,"{'a': 0.5, 'e': 0.5506000000000257}",25,0,-57.51239778771239,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
536,False,"{'a': 0.5, 'e': 0.5497600000000258}",20,0,-72.79488186417232,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
537,False,"{'a': 0.5, 'e': 0.5489200000000258}",20,7,-39.4375537035441,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
538,False,"{'a': 0.5, 'e': 0.5480800000000259}",25,0,-71.61190972556228,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
539,False,"{'a': 0.5, 'e': 0.5472400000000259}",20,8,6.594769443958452,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.546400000000026}",20,12,-5.434931895291761,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.545560000000026}",20,0,-100.49710905822805,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
542,False,"{'a': 0.5, 'e': 0.5447200000000261}",20,0,22.784574267316085,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
543,False,"{'a': 0.5, 'e': 0.5438800000000261}",20,2,-23.891038168608034,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
544,False,"{'a': 0.5, 'e': 0.5430400000000262}",25,0,-97.8263125832466,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
545,False,"{'a': 0.5, 'e': 0.5422000000000262}",20,11,-16.7011570327273,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
546,False,"{'a': 0.5, 'e': 0.5413600000000263}",30,0,-51.637374855222475,"{0: 23, 1: 4, 2: 1, 3: 1, 4: 1}",0
547,False,"{'a': 0.5, 'e': 0.5405200000000263}",30,16,-23.648897689540917,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.5396800000000264}",25,1,-13.99360112362764,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.5388400000000264}",20,13,5.17843018565727,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.5380000000000265}",20,0,-56.99442732145667,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
551,False,"{'a': 0.5, 'e': 0.5371600000000265}",25,0,-46.119274770558505,"{0: 19, 1: 2, 2: 2, 3: 2, 4: 0}",0
